genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	start	end	strand	na_length	gene	product	plfam_id	pgfam_id
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1479	HP1411	1481000	1482859	+	1860		hypothetical protein	PLF_209_00000011	PGF_03121648
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1480	HP1412	1482975	1483901	+	927		hypothetical protein	PLF_209_00036449	PGF_10506655
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1481	HP1413	1484029	1484475	-	447		NADPH-dependent 7-cyano-7-deazaguanine reductase (EC 1.7.1.13)	PLF_209_00000949	PGF_00024855
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1482	HP1414	1484535	1484876	+	342		Ribosomal silencing factor RsfA	PLF_209_00001068	PGF_00435430
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1483	HP1415	1484947	1485777	+	831	miaA	tRNA dimethylallyltransferase (EC 2.5.1.75)	PLF_209_00000354	PGF_04807486
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1484	HP1416	1485782	1486885	+	1104		Lipopolysaccharide biosynthesis protein	PLF_209_00000819	PGF_01888190
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1485		1486895	1487731	+	837		hypothetical protein	PLF_209_00001371	PGF_01870856
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1486	HP1417m	1487713	1488564	+	852		hypothetical protein	PLF_209_00036365	PGF_01870856
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1487	HP1418	1488625	1489404	-	780	murB	UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.3.1.98)	PLF_209_00000632	PGF_00063974
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1488	HP1419	1489408	1489659	-	252	fliQ	Flagellar biosynthesis protein FliQ	PLF_209_00000409	PGF_07525202
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1489	HP1420	1489685	1490989	-	1305	fliI	Flagellum-specific ATP synthase FliI	PLF_209_00000310	PGF_03474542
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1490	HP1421	1490990	1491904	-	915		ATPase required for both assembly of type IV secretion complex and secretion of T-DNA complex, VirB11	PLF_209_00001052	PGF_06705203
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1491	HP1422	1491921	1494683	-	2763	ileS	Isoleucyl-tRNA synthetase (EC 6.1.1.5)	PLF_209_00000181	PGF_05171623
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1492	HP1423	1494708	1494962	-	255		Ribosome-associated heat shock protein implicated in the recycling of the 50S subunit (S4 paralog)	PLF_209_00001127	PGF_00048932
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1493	HP1424	1495064	1495684	+	621		hypothetical protein	PLF_209_00001078	PGF_01867781
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1494	HP1425	1495812	1496135	-	324		hypothetical protein	PLF_209_00001425	PGF_01870644
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1495	HP1426	1496096	1496638	-	543		hypothetical protein	PLF_209_00001425	PGF_01870644
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1496		1497064	1497189	+	126		hypothetical protein	PLF_209_00000078	PGF_01887944
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1497	HP1428	1497367	1498440	-	1074		23S rRNA (adenine(2503)-C(2))-methyltransferase @ tRNA (adenine(37)-C(2))-methyltransferase (EC 2.1.1.192)	PLF_209_00000484	PGF_00618776
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1498	HP1429	1498437	1499426	-	990		D-arabinose-5-phosphate isomerase (EC 5.3.1.13)	PLF_209_00000622	PGF_00420903
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1499	HP1430	1499410	1501479	-	2070		Ribonuclease J (endonuclease and 5' exonuclease)	PLF_209_00000273	PGF_10447617
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1500	HP1431	1501517	1502332	-	816	ksgA	SSU rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase (EC 2.1.1.182)	PLF_209_00000551	PGF_00049827
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1501		1502568	1502690	-	123		hypothetical protein	PLF_209_00000078	PGF_01887944
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1502		1502692	1502850	+	159		hypothetical protein	PLF_209_00001252	PGF_01878241
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1503		1503099	1503224	+	126		hypothetical protein	PLF_209_00036705	PGF_01877308
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1504	HP1433	1503438	1506116	-	2679		hypothetical protein	PLF_209_00001318	PGF_08225224
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1505	HP1434	1506117	1506998	-	882		Formyltetrahydrofolate deformylase (EC 3.5.1.10)	PLF_209_00000334	PGF_00006320
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1506	HP1435	1507001	1507879	-	879		protease IV (PspA)	PLF_209_00000836	PGF_00404827
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1507	HP1436	1507950	1508198	+	249		hypothetical protein	PLF_209_00001241	PGF_01869033
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1508	HP1437	1508462	1509151	+	690		hypothetical protein	PLF_209_00000513	PGF_01886552
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1509	HP1438	1509673	1510176	+	504		putative lipoprotein	PLF_209_00001587	PGF_01920772
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1510	HP1439	1510188	1510433	+	246		hypothetical protein	PLF_209_00000694	PGF_01876499
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1511		1510686	1510817	-	132		hypothetical protein	PLF_209_00053205	PGF_12927903
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	rRNA	fig|85962.8.rna.39		1511136	1512634	-	1499		Small Subunit Ribosomal RNA; ssuRNA; SSU rRNA		
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1512	HP1440	1513143	1513922	-	780		hypothetical protein	PLF_209_00001282	PGF_01869304
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1513	HP1441	1514046	1514534	+	489		Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	PLF_209_00000398	PGF_09954313
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1514	HP1442	1514554	1514784	+	231		Carbon storage regulator	PLF_209_00001119	PGF_02174988
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1515	HP1443	1514781	1515587	+	807		4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (EC 2.7.1.148)	PLF_209_00031058	PGF_00423533
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1516	HP1444	1515584	1516042	+	459	smpB	tmRNA-binding protein SmpB	PLF_209_00000837	PGF_00413554
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1517	HP1445	1516045	1516497	+	453		Ferric siderophore transport system, biopolymer transport protein ExbB	PLF_209_00000556	PGF_00004511
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1518	HP1446	1516508	1516909	+	402		Biopolymer transport protein ExbD/TolR	PLF_209_00000306	PGF_05541499
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1519	HP1447	1516981	1517115	+	135	rpmH	LSU ribosomal protein L34p	PLF_209_00001280	PGF_00016418
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1520	HP1448	1517075	1517560	+	486		Ribonuclease P protein component (EC 3.1.26.5)	PLF_209_00000527	PGF_08424570
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1521	HP1449	1517547	1517900	+	354		Membrane protein insertion efficiency factor YidD	PLF_209_00001008	PGF_03751658
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1522	HP1450	1517906	1519549	+	1644		Inner membrane protein translocase and chaperone YidC, long form	PLF_209_00000179	PGF_03751973
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1523	HP1451	1519549	1520343	+	795		RNA-binding protein Jag	PLF_209_00000080	PGF_06701488
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1524	HP1452	1520336	1521688	+	1353	trmE	tRNA-5-carboxymethylaminomethyl-2-thiouridine(34) synthesis protein MnmE	PLF_209_00011931	PGF_00007057
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1525	HP1453	1521892	1524132	+	2241		Outer membrane protein	PLF_209_00032627	PGF_00028135
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1526		1524220	1524381	+	162		hypothetical protein	PLF_209_00035481	PGF_03086659
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1527	HP1454	1524949	1525860	-	912		hypothetical protein	PLF_209_00001160	PGF_01868573
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1528	HP1455	1525870	1526211	-	342		hypothetical protein	PLF_209_00001197	PGF_01868832
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1529	HP1456	1526219	1526746	-	528		membrane-associated lipoprotein (lpp20)	PLF_209_00001176	PGF_01868749
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1530	HP1457	1526770	1527402	-	633		putative lipoprotein	PLF_209_00001218	PGF_03101896
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1531		1527503	1527619	-	117		hypothetical protein	PLF_209_00003268	PGF_01885637
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1532	HP1458	1527772	1528086	-	315		Thioredoxin	PLF_209_00000583	PGF_10345259
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1533	HP1459	1528141	1528929	-	789		LSU rRNA pseudouridine(2605) synthase (EC 5.4.99.22)	PLF_209_00000129	PGF_00048829
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1534	HP1460	1528911	1532546	-	3636	dnaE	DNA polymerase III alpha subunit (EC 2.7.7.7)	PLF_209_00000067	PGF_10406880
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1535	HP1461	1532694	1533746	+	1053		Cytochrome c551 peroxidase (EC 1.11.1.5)	PLF_209_00000610	PGF_00420549
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1536	HP1462	1533923	1534510	-	588		Putative lipoprotein HP_1462	PLF_209_00001022	PGF_01867330
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1537	HP1463	1534529	1535206	-	678		Uncharacterized protein HP_1463	PLF_209_00001137	PGF_01868337
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1538	HP1464	1535209	1536024	-	816		ABC transporter, substrate-binding protein HP_1464	PLF_209_00000997	PGF_01889299
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1539	HP1465	1536009	1536794	-	786		ABC transporter, ATP-binding protein HP_1465	PLF_209_00001780	PGF_00689755
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1540	HP1466	1536794	1537927	-	1134		ABC transporter, permease protein HP_1466	PLF_209_00000682	PGF_00988915
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1541	HP1467	1538062	1538757	+	696		Uncharacterized protein HP_1467	PLF_209_00000523	PGF_01886559
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1542	HP1468	1538762	1539784	-	1023		Branched-chain amino acid aminotransferase (EC 2.6.1.42)	PLF_209_00000824	PGF_08376928
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1543	HP1469	1539836	1540582	-	747		Outer membrane protein HP_1469	PLF_209_00001009	PGF_00832112
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1544	HP1470	1540697	1543372	-	2676		DNA polymerase I (EC 2.7.7.7)	PLF_209_00000058	PGF_10347756
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1545	HP1471	1543443	1544654	-	1212		type IIS restriction enzyme R protein (BCGIB)	PLF_209_00001387	PGF_00414417
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1546	HP1472	1544702	1546741	-	2040		type IIS restriction enzyme M protein (mod)	PLF_209_00001562	PGF_01871887
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1547	HP1473	1546772	1547329	-	558		Uncharacterized protein HP_1473	PLF_209_00001018	PGF_06527438
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1548	HP1474	1547335	1547910	-	576	tmk	Thymidylate kinase (EC 2.7.4.9)	PLF_209_00000630	PGF_06111020
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1549	HP1475	1547912	1548385	-	474	coaD	Phosphopantetheine adenylyltransferase (EC 2.7.7.3)	PLF_209_00000457	PGF_04762552
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1550	HP1476	1548385	1548948	-	564		Flavin prenyltransferase UbiX	PLF_209_00001130	PGF_08473931
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1551	HP1477	1548958	1549614	-	657	flgA	Flagellar basal-body P-ring formation protein FlgA	PLF_209_00001209	PGF_01868852
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1552	HP1478	1549611	1551659	-	2049		ATP-dependent DNA helicase UvrD/PcrA/Rep, epsilon proteobacterial type 2	PLF_209_00000575	PGF_00016959
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1553	HP1479	1551656	1554190	-	2535		Uncharacterized membrane anchored protein HP_1479	PLF_209_00000628	PGF_04014127
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1554	HP1480	1554200	1555447	-	1248		Seryl-tRNA synthetase (EC 6.1.1.11)	PLF_209_00000268	PGF_00051525
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1555	HP1481	1555448	1556245	-	798		Uncharacterized amidohydrolase HP_1481	PLF_209_00020407	PGF_01148812
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1556	HP1482	1556249	1556509	-	261		Exodeoxyribonuclease VII small subunit (EC 3.1.11.6)	PLF_209_00001220	PGF_01868890
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1557	HP1483	1556519	1557259	-	741	ubiE	Demethylmenaquinone methyltransferase (EC 2.1.1.163)	PLF_209_00000590	PGF_01187824
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1558	HP1484	1557286	1557732	-	447		Protoporphyrinogen IX oxidase, novel form, HemJ (EC 1.3.-.-)	PLF_209_00000418	PGF_00038879
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1559	HP1485	1557743	1558315	-	573		FIG000605: protein co-occurring with transport systems (COG1739)	PLF_209_00000563	PGF_00425679
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1560	HP1486	1558302	1559432	-	1131		Efflux ABC transporter, permease protein HP_1486	PLF_209_00000875	PGF_00729480
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1561	HP1487	1559429	1560526	-	1098		Efflux ABC transporter, permease protein HP_1487	PLF_209_00001033	PGF_00652524
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1562	HP1488	1560538	1561527	-	990		Membrane fusion component of tripartite multidrug efflux system HP_1488	PLF_209_00004472	PGF_01869806
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1563	HP1489	1561539	1563071	-	1533		Efflux transport system, outer membrane factor (OMF) lipoprotein HP_1489	PLF_209_00007200	PGF_01886521
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1564	HP1490	1563068	1564369	-	1302		Uncharacterized protein HP_1490	PLF_209_00000200	PGF_00064945
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1565	HP1491	1564521	1566122	-	1602		Probable low-affinity inorganic phosphate transporter	PLF_209_00000075	PGF_00037171
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1566	HP1492	1566261	1566530	+	270		Nitrogen-fixing NifU-like	PLF_209_00001210	PGF_00025944
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1567	HP1493	1566542	1567153	+	612		hypothetical protein	PLF_209_00000736	PGF_01871138
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1568	HP1494	1567157	1568500	+	1344	murE	UDP-N-acetylmuramoyl-dipeptide--2,6-diaminopimelate ligase (EC 6.3.2.13)	PLF_209_00000298	PGF_07096769
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1569	HP1495	1568504	1569454	+	951		Transaldolase (EC 2.2.1.2)	PLF_209_00012125	PGF_00057399
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1570	HP1496	1569509	1570045	+	537		LSU ribosomal protein L25p	PLF_209_00000898	PGF_07051332
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1571	HP1497	1570055	1570615	+	561		Peptidyl-tRNA hydrolase (EC 3.1.1.29)	PLF_209_00000594	PGF_04788810
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1572	HP1498	1570670	1571737	+	1068		Lipopolysaccharide export system permease protein LptG	PLF_209_00017015	PGF_00946237
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1573	HP1499	1571852	1572670	+	819		hypothetical protein	PLF_209_00001450	PGF_08225224
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1574		1572653	1572787	-	135		hypothetical protein	PLF_209_00003253	PGF_01885622
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1575		1572848	1572973	+	126		hypothetical protein	PLF_209_00002050	PGF_01876211
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1576	HP1501	1573068	1574198	-	1131		Putative outer membrane protein	PLF_209_00001224	PGF_01867670
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1577		1574320	1574448	-	129		hypothetical protein	PLF_209_00001569	PGF_01871955
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1578	HP1502	1574413	1574850	+	438		Uncharacterized protein jhp1395	PLF_209_00000818	PGF_00267028
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1579	HP1503	1574847	1577213	-	2367		cation-transporting ATPase, P-type (copA)	PLF_209_00001363	PGF_01875088
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1580	HP1504	1577239	1577955	-	717		tRNA(1)(Val) (adenine(37)-N(6))-methyltransferase (EC 2.1.1.223)	PLF_209_00000886	PGF_05969969
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1581	HP1505	1577937	1578971	-	1035		Diaminohydroxyphosphoribosylaminopyrimidine deaminase (EC 3.5.4.26) / 5-amino-6-(5-phosphoribosylamino)uracil reductase (EC 1.1.1.193)	PLF_209_00000919	PGF_00423089
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1582	HP1506	1578968	1580194	-	1227		Sodium/glutamate symporter	PLF_209_00000321	PGF_03850044
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1583	HP1507	1580325	1581479	+	1155		Carboxynorspermidine synthase (EC 1.5.1.43)	PLF_209_00000497	PGF_00416623
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1584	HP1508	1581489	1582865	-	1377		Ferredoxin domain-containing integral membrane protein	PLF_209_00000784	PGF_01887975
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1585	HP1509	1582941	1583633	+	693		Acyl-phosphate:glycerol-3-phosphate O-acyltransferase PlsY (EC 2.3.1.n3)	PLF_209_00000889	PGF_01323228
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1586	HP1510	1583630	1583983	+	354		Dihydroneopterin aldolase (EC 4.1.2.25)	PLF_209_00001148	PGF_01979294
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1587	HP1511	1583967	1584293	+	327		hypothetical protein	PLF_209_00001212	PGF_01868859
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1588	HP1512	1584447	1587080	+	2634		iron-regulated outer membrane protein (frpB)	PLF_209_00000762	PGF_00400426
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1589		1587114	1587227	+	114		hypothetical protein	PLF_209_00001534	PGF_01871609
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1590	HP1513	1587307	1588467	+	1161		L-seryl-tRNA(Sec) selenium transferase, probably playing another role	PLF_209_00000847	PGF_01888283
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1591	HP1514	1588569	1589756	+	1188	nusA	Transcription termination protein NusA	PLF_209_00000616	PGF_07063065
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1592		1590021	1590140	+	120		hypothetical protein	PLF_209_00002226	PGF_01877958
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1593	HP1516	1590109	1590534	-	426		hypothetical protein	PLF_209_00001616	PGF_08225224
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1594	HP1517	1590649	1594488	-	3840		putative type II DNA modification enzyme (methyltransferase)	PLF_209_00001494	PGF_00411331
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1595	HP1518	1594490	1594777	-	288		hypothetical protein	PLF_209_00001906	PGF_08225224
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1596	HP1519	1594908	1595777	-	870		hypothetical protein	PLF_209_00001463	PGF_08225224
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1597	HP1520	1595770	1597062	-	1293		hypothetical protein	PLF_209_00001463	PGF_08225224
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1598	HP1521	1597196	1600099	-	2904		Type III restriction-modification system restriction subunit (EC 3.1.21.5)	PLF_209_00000041	PGF_05298294
